CODE,SECTOR
2548,CT-DECA - LABORATÓRIO DE GEOTECNIA E PAVIMENTAÇÃO
2549,CT-DEM - LABORATÓRIO DE MOTORES DE COMBUSTÃO INTERNA
2550,CT-DEM - LABORATÓRIO DE OFICINA MECÂNICA
2551,CT-DEA - LABORATÓRIO DE ENGENHARIA DE ALIMENTOS
2552,CT-DEQ - LABORATÓRIO DE PRODUTOS FERMENTOS E DESTILADOS
2553,CT-DEM - LABORATÓRIO DE REFRIGERAÇÃO E AR CONDICIONADO
2554,CT-DEMAT - LABORATÓRIO DE SIDERURGIA
2555,CT-DEM - LABORATÓRIO DE SOLIDIFICAÇÃO RÁPIDA
2556,CT-DEA - LABORATÓRIO DE TECNOLOGIA DE ALIMENTOS
2557,CT-DECA - LABORATÓRIO DE TOPOGRAFIA
2558,CT-DEM - LABORATÓRIO DE TRATAMENTO TÉRMICO
2559,CT-DECA - LABORATÓRIO DE SANEAMENTO AMBIENTAL
2560,CCHSA - NÚCLEO DE ASSISTÊNCIA ESTUDANTIL
2561,CCHSA - SETOR DE TRANSPORTE E TRÂNSITO
2562,CCHSA - COORDENAÇÃO DE INFRAESTRUTURA
2563,CCHSA - ARQUIVO
2564,CENTRO DE COMUNICAÇÃO; TURISMO E ARTES (CCTA)
2565,CCHLA - SETOR DE MEIOS
2567,CCTA - COORDENAÇÃO DE TURISMO
2568,CCHSA - COMISSÃO PERMANENTE DE LICITAÇÃO
2570,CE - ARQUIVO SETORIAL
2571,CEAR - LABORATÓRIO DE AUTOMAÇÃO E CONTROLE
2572,CCS - NÚCLEO INTERDISCIPLINAR DE ESTUDOS EM SAÚDE E NUTRIÇÃO (NIESN)
2573,CCS - NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA (NESC)
2574,CCS - NÚCLEO DE ESTUDO E PESQUISA HOMEOPÁTICAS E FITOTERÁPICAS (NEPHF)
2575,CCS - LABORATÓRIO DE FONOAUDIOLOGIA
2576,CCS - SETOR DE ESTERILIZAÇÃO DO D.O.R.
2578,CCA - MÓDULO DIDÁTICO PRODUTIVO DE SUINOCULTURA
2579,CCA - MÓDULO DIDÁTICO PRODUTIVO DE PISCICULTURA
2581,PROPLAN - PRÓ-REITORIA DE PLANEJAMENTO
2582,PRG - PRÓ-REITORIA DE GRADUAÇÃO
2583,PROPESQ - COORDENAÇÃO GERAL DE PROGRAMAS ACADÊMICOS E DE INICIAÇÃO CIENTÍFICA
2584,CCTA - COORDENAÇÃO DE MÚSICA (LICENCIATURA)
2585,CCTA - COORDENAÇÃO DE TEATRO (BACHARELADO)
2586,CCTA - COORDENAÇÃO DE RADIALISMO
2587,CCS - NÚCLEO DE ESTUDOS E PESQUISAS INTERDISCIPLINARES EM BIOMATERIAIS (NEPIBIO)
2588,CCEN - COORDENAÇÃO DE CIÊNCIAS DA COMPUTAÇÃO
2589,CT-DEM - LABORATÓRIO DE ACIONAMENTOS E COMANDOS HIDROPNEUMÁTICOS
2590,CCA - LABORATÓRIO DE BIOLOGIA E TECNOLOGIA PÓS-COLHEITA
2591,CCSA - ALMOXARIFADO SETORIAL
2592,CCHSA - LABORATÓRIO DE QUÍMICA
2593,HOSP - HULW SERVIÇO DE FISIOTERAPIA INFANTIL
2594,CCHSA - LABORATÓRIO DE BIOLOGIA
2595,CCA - LABORATÓRIO DE PISCICULTURA
2596,CT-DEA - LABORATÓRIO DE ANÁLISES QUÍMICAS DE ALIMENTOS
2597,CCS - COORDENAÇÃO DE PRODUTOS NATURAIS E SINT. BIOTATIVOS
2598,HOSP - HULW UTI NEONATAL E PEDIÁTRICO (ENFERMAGEM)
2600,CCS - DPNUT - LABORATÓRIO DE BROMATOLOGIA
2601,CCS - LABORATÓRIO DE MICROBIOLOGIA E BIOQUÍMICA DOS ALIMENTOS
2602,CCS - CENTRO DE INVESTIGAÇÃO EM MICRONUTRIENTES (CIMICRON)
2603,CT-DEQ - LABORATÓRIO DE ANÁLISES E PESQUISAS DE BEBIDAS ALCOÓLICAS
2604,CT-DEQ - LABORATÓRIO PILOTO DE QUÍMICA
2605,CCTA - DEPARTAMENTO DE MÚSICA
2606,CI - LABORATÓRIO DE APLICAÇÕES DE VÍDEO DIGITAL (LAVID)
2607,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL
2608,CCTA - DEPARTAMENTO DE ARTES VISUAIS
2610,CTDR - DEPARTAMENTO DE TECNOLOGIA DE ALIMENTOS
2612,CCTA - DEPARTAMENTO DE ARTES CÊNICAS
2616,CEAR - DEPARTAMENTO DE ENGENHARIA ELÉTRICA
2617,CT-DEA - LABORATÓRIO DE PROCESSAMENTO DE DERIVADOS DE PESCADO
2618,PROGRAMA DE PÓS-GRADUAÇÃO EM JORNALISMO
2619,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL E AMBIENTAL
2620,PROGRAMA ASSOCIADO DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA
2621,PROGRAMA DE PÓS-GRADUAÇÃO EM NEUROCIÊNCIA COGNITIVA E COMPORTAMENTO
2622,PROGRAMA DE DOUTORADO INTEGRADO EM ZOOTECNIA
2623,PROGRAMA INTEGRADO DE PÓS-GRADUAÇÃO EM FILOSOFIA
2624,PROGRAMA INTEGRADO DE DOUTORADO EM ODONTOLOGIA
2626,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA SOCIAL
2627,PROGRAMA EM LETRAS EM REDE NACIONAL
2628,PRONATEC-ETS
2629,PU - COORDENAÇÃO DE ADMINISTRAÇÃO
2630,REITORIA
2631,CEAR - LABORATÓRIO DE PROTOTIPAÇÃO E SIMULAÇÃO
2632,CEAR - LABORATÓRIO DE MATERIAIS E INSTRUMENTAÇÃO
2633,CI - ASSESSORIA DE TECNOLOGIA
2634,CTDR - LABORATÓRIO DE PROCESSAMENTO DE ALIMENTOS (A102)
2635,CTDR - LABORATÓRIO DE ANÁLISES FÍSICO-QUÍMICA
2636,CTDR - LABORATÓRIO DE MICROBIOLOGIA
2637,CTDR - LABORATÓRIO DE OPERAÇÕES UNITÁRIAS
2638,IDEP - DIRETORIA ADMINISTRATIVO FINANCEIRA
2639,IDEP - DIRETORIA CIENTÍFICO - TECNOLÓGICA
2640,IDEP - SECRETARIA EXECUTIVA
2641,IDEP - COORDENAÇÃO ADMINISTRATIVA - FINANCEIRA
2642,IDEP - COORDENAÇÃO CIENTÍFICO - TECNOLÓGICA
2643,IDEP - COORDENAÇÃO DE INTEGRAÇÃO COM A SOCIEDADE
2644,UEAD - SUBCOORDENAÇÃO DE DESENVOLVIMENTO
2645,SEAD - SECRETARIA ADMINISTRATIVA
2646,PU - COORDENAÇÃO DE PROJETOS E OBRAS
2647,PU - COORDENAÇÃO DE LICITAÇÃO E CONTRATOS
2648,PU - COORDENAÇÃO DE LOGÍSTICA
2649,PU - COORDENAÇÃO DE MANUTENÇÃO
2650,CCTA - COORDENAÇÃO DE JORNALISMO
2651,CCTA - COORDENAÇÃO DE RELAÇÕES PÚBLICAS
2652,CCTA - LABORATÓRIO DE MÚSICA APLICADA (ORQUESTRA SINFÔNICA DA UFPB)
2653,CCTA - LABORATÓRIO DE ILHA DE EDIÇÃO
2654,CCTA - LABORATÓRIO DE RADIO-JORNALISMO
2655,REITORIA - SECRETARIA DOS ORGÃOS DELIBERATIVOS SUPERIORES
2656,CCAE - COORDENAÇÃO DE ASSISTÊNCIA ESTUDANTIL
2657,CCAE - DIVISÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO
2658,CCAE - PREFEITURA DO CAMPUS IV
2659,CCAE - LABORATÓRIO DE INFORMÁTICA
2660,CCAE - LABORATÓRIO DE QUÍMICA
2661,CCAE - LABORATÓRIO DE CARTOGRAFIA E GEOPROCESSAMENTO
2662,CCAE - LABORATÓRIO DE ECOLOGIA VEGETAL
2663,CCAE - LABORATÓRIO DE ECOLOGIA ANIMAL
2664,CCAE - COORDENAÇÃO DE HOTELARIA E GASTRONOMIA
2665,CCAE - LABORATÓRIO DE ALIMENTOS E BEBIDAS
2666,CCAE - COORDENAÇÃO DE LETRAS
2668,CCAE - LABORATÓRIO DE VOLUMES
2669,CCAE - LABORATÓRIO DE CRIAÇÃO VIRTUAL
2670,CCAE - LABORATÓRIO DE FOTOGRAFIA
2671,CCHLA - REDE INTERUNIVERSITÁRIA DE ESTUDOS DO TRABALHO (UNITRABALHO)
2672,CCHLA - LABORATÓRIO DE NEUROCIÊNCIA E PERCEPÇÃO
2673,CCHLA - COORDENAÇÃO DE LETRAS CLÁSSICAS
2674,CCHLA - SETOR DE INFRAESTRUTURA
2675,CCHLA - SETOR DE SUPORTE DE INFORMÁTICA
2676,CCEN - LABORATÓRIO DE ECOLOGIA TERRESTRE
2677,CCEN - LABORATÓRIO DE ECOLOGIA COMPORTAMENTAL E PSICOBIOLOGIA
2678,CCEN - LABORATÓRIO DE SISTEMÁTICA E MORFOLOGIA DE PEIXES
2679,CCEN - LABORATÓRIO DE SISTEMAS COSTEIROS
2680,CCEN - LABORATÓRIO DE ALGAS MARINHAS
2681,CCEN - LABORATÓRIO DE MICROSCOPIA: TAXONOMIA DE ANGIOSPERMAS
2682,CCEN - LABORATÓRIO DE ECOFISIOLOGIA ANIMAL
2683,CCEN - LABORATÓRIO DIDÁTICO DE BOTÂNICA
2684,CCEN - LABORATÓRIO DE EQUIPAMENTOS E APOIO DIDÁTICO
2685,CCEN - LABORATÓRIO DE HERPETOLOGIA
2686,CCEN - LABORATÓRIO DE ICTIOLOGIA
2687,CCEN - LABORATÓRIO DE INVERTEBRADOS PAULO YOUNG
2688,CCEN - LABORATÓRIO DE ECOLOGIA AQUÁTICA
2689,CCEN - LABORATÓRIO DE PEIXES: ECOLOGIA E CONSERVAÇÃO
2690,CCEN - LABORATÓRIO DE MAMÍFEROS
2691,CCEN - LABORATÓRIO DE QUÍMICA INORGÂNICA
2692,CCEN - LABORATÓRIO DE QUÍMICA GERAL
2693,CCEN - LABORATÓRIO DE QUÍMICA ANALÍTICA
2694,CCEN - LABORATÓRIO DE FÍSICO-QUÍMICA
2695,CCEN - LABORATÓRIO QUÍMICA ORGÂNICA
2696,CCEN - LABORATÓRIO DE HIALOTECNIA
2697,CCEN - LABORATÓRIO DE QUÍMICA DE PRODUTOS NATURAIS
2698,CCEN - LABORATÓRIO DE CARTOGRAFIA ESCOLAR
2699,CCEN - LABORATÓRIO DE INTERPRETAÇÃO DE IMAGEM E ANÁLISE AMBIENTAL
2700,CCEN - LABORATÓRIOS DE ESTUDOS; PROJETOS E PESQUISAS EM ANÁLISE ESPACIAL
2701,CCEN - LABORATÓRIO DE GEOGRAFIA APLICADA
2702,CCEN - LABORATÓRIO E OFICINA DE GEOGRAFIA DA PARAÍBA
2703,CCEN - LABORATÓRIO DE ESTUDOS URBANOS
2704,CCEN - LABORATÓRIO DE ESTUDOS GEOLÓGICOS E AMBIENTAIS
2705,PROEX - COORDENAÇÃO DE EDUCAÇÃO POPULAR (COEP)
2706,PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIAS RENOVÁVEIS
2707,PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA DO SETOR PÚBLICO
2708,CCHLA - SETOR DE GESTÃO DE PESSOAS
2709,CCHSA - COORDENAÇÃO DE AGROECOLOGIA
2710,CCHSA - CAVN - DIREÇÃO DO COLÉGIO
2714,NÚCLEO DE PRODUÇÃO EM COMUNICAÇÃO E ARTES (NPCA)
2715,SCS - AGÊNCIA DE NOTÍCIAS UFPB
2716,SCS - UNIDADE DE PRODUÇÃO AUDIOVISUAL
2717,SCS - COORDENAÇÃO DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS
2718,CT-DEM - LABORATÓRIO DE INTEGRIDADE E INSPEÇÃO
2719,CT-DEA - LABORATÓRIO DE ANÁLISE SENSORIAL E DESENVOLVIMENTO DE NOVOS PRODUTOS
2720,CT-DEA - LABORATÓRIO DE PROCESSAMENTO DE DERIVADOS DO LEITE
2721,NUPPA - LABORATÓRIO DE CONTROLE DE QUALIDADE
2722,NUPPA - LABORATÓRIO DE MICROBIOLOGIA
2723,NUPPA - LABORATÓRIO DE FÍSICO-QUÍMICA
2724,CT-DEMAT - LABORATÓRIO DE CRISTALOGRAFIA
2725,CT-DEMAT - LABORATÓRIO DE MODELAGEM DE MATERIAIS
2726,CT-DEQ - LABORATÓRIO DE REATORES QUÍMICOS
2727,STI - COORDENAÇÃO DE GESTÃO DA INFORMAÇÃO
2728,STI - COORDENAÇÃO DA REDE
2729,STI - COORDENAÇÃO DE SERVIÇOS
2730,STI - GERÊNCIA DE SEGURANÇA DE REDES
2731,STI - GERÊNCIA DE BASES DE DADOS
2732,STI - GERÊNCIA DE SEGURANÇA DA INFORMAÇÃO
2733,CCS - LABORATÓRIO DE TÉCNICA DE ENFERMAGEM
2734,CTDR - LABORATÓRIO DE TECNOLOGIA SUCROALCOOLEIRA
2735,REITORIA - SETOR MULTICAMPI
2736,HOSP - HULW GERÊNCIA DE RISCO
2737,HOSP - HULW GRUPO DE TRABALHO EM HUMANIZAÇÃO
2738,HOSP - HULW COMISSÃO DE EDUCAÇÃO PERMANENTE
2739,REITORIA - COMISSÃO DE TOMADA DE CONTAS ESPECIAL
2740,CCHSA - LABORATÓRIO DE MERCADOS E CAPITAIS
2741,CCHSA - LABORATÓRIO DE CUNICULTURA
2742,CCHSA - LABORATÓRIO DE ENSINO GRÃOZINHO
2743,CCHSA - BRINQUEDOTECA
2744,CCHSA - LABORATÓRIO DE TECNOLOGIAS AGROECOLÓGICAS E DESENVOLVIMENTO SOCIO-AMBIENTAL
2745,CCHSA - LABORATÓRIO DO PROLICEN
2746,CCHSA - LABORATÓRIO DE METABOLISMO E REPRODUÇÃO DE SUINOS
2747,CCHSA - LABORATÓRIO DE FRUTICULTURA
2748,CCHSA - LABORATÓRIO DE BOVINOCULTURA
2749,CCHSA - LABORATÓRIO DE SOLOS
2750,CCHSA - LABORATÓRIO DE OLERICULTURA
2751,CCHSA - LABORATÓRIO DE AQUICULTURA
2752,CCHSA - LABORATÓRIO DE IRRIGAÇÃO E DRENAGEM
2753,CCHSA - LABORATÓRIO DE SUINOCULTURA
2754,CCHSA - LABORATÓRIO DE ENTOMOLOGIA
2755,CCHSA - LABORATÓRIO DE CLÍNICA FITOSSANITÁRIA
2756,CCHSA - LABORATÓRIO DE TECNOLOGIA DE SEMENTES
2757,CCHSA - LABORATÓRIO APÍCOLA
2758,CCHSA - LABORATÓRIO DE PRODUÇÃO DE MUDAS
2759,CCHSA - LABORATÓRIO DE ANÁLISE FÍSICO-QUÍMICA DOS ALIMENTOS
2760,CCHSA - LABORATÓRIO DE TECNOLOGIA DA PANIFICAÇÃO
2761,CCHSA - LABORATÓRIO DE MICROBIOLOGIA DOS ALIMENTOS
2762,CCHSA - LABORATÓRIO DE DESENVOLVIMENTO DE PRODUTOS E ANÁLISE SENSORIAL
2763,CCHSA - LABORATÓRIO DE RANICULTURA E PRODUTOS DA AQUICULTURA
2764,CCHSA - LABORATÓRIO PÓS-COLHEITA
2765,CCHSA - LABORATÓRIO DE PESQUISA E DESENVOLVIMENTO DE BEBIDAS FERMENTO-DESTILADAS
2766,CCHSA - LABORATÓRIO DE PESQUISA E DESENVOLVIMENTO DE PRODUTOS FRUTOHORTÍCOLAS
2767,CCHSA - LABORATÓRIO DE PESQUISA E DESENVOLVIMENTO DE PRODUTOS CÁRNEOS
2768,CCHSA - LABORATÓRIO DE AGRICULTURA
2769,CCA - HOSPITAL UNIVERSITÁRIO VETERINÁRIO
2770,CCA - LABORATÓRIO DE ECOLOGIA E REPRODUÇÃO VEGETAL
2771,CCA - LABORATÓRIO DE BIOLOGIA CELULAR E CULTURA DE TECIDOS VEGETAIS
2772,CCA - SETOR DE BIOLOGIA ANIMAL
2773,CCA - HERBÁRIO JAYME COELHO DE MORAES
2774,CCA - LABORATÓRIO DE METEOROLOGIA E CLIMATOLOGIA
2775,CCA - LABORATÓRIO DE ANÁLISE DE TECIDO VEGETAL
2776,CCA - LABORATÓRIO DE GEOLOGIA E MINERALOGIA DO SOLO
2777,CCA - LABORATÓRIO DE MECANIZAÇÃO AGRÍCOLA
2778,CCA - LABORATÓRIO DE AMOSTRA DE SOLO
2779,CCA - LABORATÓRIO DE TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS
2780,CCA - LABORATÓRIO DE QUÍMICA E FERTILIDADE DO SOLO
2781,CCA - LABORATÓRIO DE FÍSICA DO SOLO
2782,CCA - LABORATÓRIO DE BIOTECNOLOGIA DE SOLO E ÁGUA
2784,REITORIA - ASSESSORIA DE COMUNICAÇÃO
2785,REITORIA - ADMINISTRAÇÃO PREDIAL
2786,CEAR - LABORATÓRIO DA FEIRA DE CIÊNCIA EM ENGENHARIA ELÉTRICA
2787,PU - DIVISÃO DE PERMISSÃO DE USO
2788,PU - SEÇÃO DE PARQUES E JARDINS
2789,PU - SEÇÃO DE CONSTRUÇÃO CIVIL
2790,PU - SEÇÃO DE SERVIÇOS HIDROSSANITÁRIOS
2791,PRG - DIVISÃO DE DOCUMENTAÇÃO E ENSINO
2792,REITORIA - GABINETE DA REITORA
2793,REITORIA - OUVIDORIA DA UFPB
2794,SEAD - COORDENAÇÃO PEDAGÓGICA E DE PRODUÇÃO DE MATERIAL DIDÁTICO
2795,CT-DEQ - LABORATÓRIO DE BIOENGENHARIA
2796,REITORIA - ASSESSORIA ESPECIAL
2797,CT-DEMAT - LABORATÓRIO DE MATERIAIS CERÂMICOS
2798,CCHLA - ASSESSORIA DE EXTENSÃO
2799,CT-DAU - LABORATÓRIO DE PESQUISA; PROJETO E MEMÓRIA
2800,CT-DAU - LABORATÓRIO DE ACESSIBILIDADE (LACESSE)
2801,CT-DEQ - LABORATÓRIO DE CARVÃO ATIVADO
2802,CCHSA - LABORATÓRIO DE PESQUISA E DESENVOLVIMENTO DE LATICÍNIOS
2803,CTDR - LABORATÓRIO DE PROCESSAMENTO DE ALIMENTOS (A101)
2804,CT-DEP - LABORATÓRIO DE MÉTODOS QUANTITATIVOS APLICADOS
2805,CCTA - COORDENAÇÃO DE CINEMA E AUDIOVISUAL
2806,CCHSA - CAVN - COORDENAÇÃO DE AGROINDÚSTRIA (TÉCNICO)
2807,REITORIA
2808,HOSP - HULW - SEÇÃO DE CARDIOLOGIA
2809,PRA - SEÇÃO DE ESCRITURAÇÃO
2810,PRA - ASSESSORIA DE COORDENAÇÃO DE ADMINISTRAÇÃO
2811,PRA - ASSESSORIA DE CONTRATOS E LICITAÇÃO
2812,PRA - ASSESSORIA DE DIÁRIAS; PASSAGENS E HOSPEDAGEM
2813,PRA - SECRETARIA DA COORDENAÇÃO DE ADMINISTRAÇÃO
2814,REITORIA - COMITÊ DE INCLUSÃO E ACESSIBILIDADE DA UFPB
2815,REITORIA - COMISSÃO DE DIREITOS HUMANOS
2816,PRA - SEÇÃO DE DE CLASSIFICAÇÃO E TOMBAMENTO
2817,PRA - SEÇÃO DE CONTABILIDADE
2818,PRA - SEÇÃO ANÁLISE E CONTROLE
2819,PROPLAN - SERVIÇO DE INFORMAÇÃO AO CIDADÃO (E-SIC)
2820,PRG - SECRETARIA EXECUTIVA
2821,PROPESQ - SUBCOORDENAÇÃO DE PROJETOS DE PESQUISA
2822,PROPESQ - SUBCOORDENAÇÃO DE INFORMAÇÃO CIENTÍFICA E INTERCÂMBIO
2823,PRA - ASSESSORIA DE COMERCIO EXTERIOR
2824,STI - DIVISÃO DE GESTÃO DE PESSOAS
2825,STI - DIVISÃO DE GESTÃO DE PATRIMÔNIO E CONTRATOS
2827,AGÊNCIA UFPB DE INOVAÇÃO TECNOLÓGICA (INOVA UFPB)
2828,REITORIA - COMISSÃO INTERNA DE SUPERVISÃO DO PLANO DE CARREIRA (CIS)
2831,PROGRAMA DE PÓS-GRADUAÇÃO EM MODELAGEM MATEMÁTICA E COMPUTACIONAL
2833,PROGRAMA DE PÓS-GRADUAÇÃO EM BIODIVERSIDADE
2834,CCTA - DEPARTAMENTO DE TURISMO E HOTELARIA
2835,CCSA - ASSESSORIA ADMINISTRATIVA
2836,CCSA - ASSESSORIA FINANCEIRA
2837,CCSA - ASSESSORIA TÉCNICA
2838,CT - COORDENAÇÃO DE ENGENHARIA DE PRODUÇÃO MECÂNICA
2839,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE DA FAMÍLIA
2840,CTDR - DEPARTAMENTO DE GASTRONOMIA
2841,CI - COORDENAÇÃO DE COMPUTAÇÃO (LICENCIATURA - EAD)
2842,CCTA - COORDENAÇÃO DE DANÇA (LICENCIATURA)
2843,CTDR - COORDENAÇÃO DE GASTRONOMIA
2844,CCTA - COORDENAÇÃO DE HOTELARIA
2845,CCTA - COORDENAÇÃO DE MÚSICA POPULAR (SEQUENCIAL)
2846,CCJ - CENTRO DE REFERÊNCIA EM DIREITOS HUMANOS (CRDH)
2847,PROGRAMA DE PÓS-GRADUAÇÃO EM POLÍTICAS PÚBLICAS; GESTÃO E AVALIAÇÃO DA EDUCAÇÃO SUPERIOR
2848,CCEN - DIVISÃO DE TRANSPORTE
2849,CCEN - SETOR DE LICITAÇÃO
2850,CI - ASSESSORIA ADMINISTRATIVA
2851,CI - ASSESSORIA DE COMUNICAÇÃO E MARKETING
2852,CI - ASSESSORIA DE EXTENSÃO
2853,CI - ASSESSORIA DE FINANÇAS
2854,CI - ASSESSORIA DE GESTÃO DE PESSOAS
2855,CI - ASSESSORIA DE GRADUAÇÃO
2856,CI - ASSESSORIA DE PLANEJAMENTO
2857,CI - ASSESSORIA DE PÓS-GRADUAÇÃO E PESQUISA
2858,CI - ASSESSORIA DE PROJETOS ESTRATÉGICOS
2859,CI - BIBLIOTECA SETORIAL
2862,PROGRAMA DE MESTRADO PROFISSIONAL EM ARTES EM REDE NACIONAL
2863,PRA - SEÇÃO DE COMPRAS
2864,PROGRAMA MULTICÊNTRICO DE PÓS-GRADUAÇÃO EM CIÊNCIAS FISIOLÓGICAS
2867,CCS - LABORATÓRIO DE ENSAIOS TOXICOLÓGICOS
2868,CTDR - LABORATÓRIO DE INFORMÁTICA
2869,CCS - COMISSÃO DE RESIDÊNCIA MULTIPROFISSIONAL
2870,PRA - SEÇÃO DE TOMADA DE CONTAS
2871,PRA - ARQUIVO DA DAF
2872,CCA - COORDENAÇÃO DE QUÍMICA
2873,INSTITUTO DE PESQUISA EM FÁRMACOS E MEDICAMENTOS (IPEFARM)
2874,PROEX - NÚCLEO INTERDISCIPLINAR DE PESQUISA E EXTENSÃO EM ECONOMIA SOLIDÁRIA E EDUCAÇÃO POPULAR (NUPLAR)
2875,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS)
2876,CCHSA - DEPARTAMENTO DE AGRICULTURA
2877,CCHSA - DEPARTAMENTO DE CIÊNCIA ANIMAL
2878,IPEFARM - DIRETORIA ADMINISTRATIVA E FINANCEIRA
2879,IPEFARM - DIRETORIA DE PESQUISAS QUÍMICAS
2880,IPEFARM - DIRETORIA DE PESQUISAS FARMACOLÓGICAS E TOXICOLÓGICAS PRÉ-CLÍNICAS
2881,IPEFARM - DIRETORIA DE PESQUISAS TECNOLÓGICAS
2882,IPEFARM - DIRETORIA DE PESQUISAS CLÍNICAS
2883,CE - DEPARTAMENTO DE EDUCAÇÃO DO CAMPO
2884,CE - DEPARTAMENTO DE EDUCAÇÃO BÁSICA
2885,PRA - ASSESSORIA DO PROGRAMA DE APOIO A PÓS-GRADUAÇÃO (PROAP)
2887,CBIOTEC - COMISSÃO DE ÉTICA NO USO DE ANIMAIS
2888,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA
2889,HOSP - HULW - OUVIDORIA
2891,ETS - SETOR DE TECNOLOGIA DA INFORMAÇÃO
2892,ETS - DIREÇÃO DE ENSINO
2893,ETS - BIBLIOTECA SETORIAL
2894,ETS - LABORATÓRIO DE ENFERMAGEM
2895,ETS - LABORATÓRIO DE BIODAGNÓSTICO
2896,ETS - LABORATÓRIO DE PRÓTESE DENTÁRIA
2897,IDEP - LABORATÓRIO DE TECNOLOGIA DE SOLOS E PRODUTOS DE ORIGEM VEGETAL E ANIMAL
2898,IDEP - LABORATÓRIO DE TECNOLOGIA E PROCESSAMENTO DE BIOCOMBUSTÍVEIS
2899,IDEP - LABORATÓRIO DE FARMACOLOGIA E APLICAÇÃO DE PRODUTOS BIOATIVOS
2900,IDEP - LABORATÓRIO DE TECNOLOGIA DE NOVOS MATERIAIS
2901,IDEP - LABORATÓRIO DE PRODUÇÃO AGROPECUÁRIA
2902,IDEP - LABORATÓRIO DE EFICIÊNCIA ENERGÉTICA
2903,CCEN - LABORATÓRIO DE BIOLOGIA DE MICRORGANISMOS
2904,CCEN - LABORATÓRIO DE BIOLOGIA MOLECULAR ESTRUTURAL E ONCOGENÉTICA
2905,CCEN - LABORATÓRIO DIDÁTICO DE BIOLOGIA CELULAR
2906,CCEN - LABORATÓRIO DE LEISHMANIOSES
2907,CCEN - LABORATÓRIO DE GENÉTICA DE MICRORGANISMOS II
2908,CCEN - LABORATÓRIO DIDÁTICO DE BIOQUÍMICA
2909,CCTA - SETOR DE APOIO AO ENSINO DE MÚSICA
2910,CCTA - MUSICOTECA
2911,CCS - CLÍNICA INTEGRADA E OCLUSÃO
2912,CCS - CLÍNICA PROTÉTICA
2913,CCS - LABORATÓRIO DE PRÓTESE
2914,CCS - LABORATÓRIO DE ENDODONTIA
2915,CCS - LABORATÓRIO DE MATERIAIS DENTÁRIOS
2916,CCS - LABORATÓRIO DE PRÓTESE TOTAL
2917,CCS - LABORATÓRIO DE PRÓTESE PARCIAL REMOVÍVEL
2918,CCS - DFP - LABORATÓRIO DE MICROBIOLOGIA
2919,REITORIA - SECRETARIA DO COMITÊ DE GESTÃO AMBIENTAL
2920,CT-DEP - LABORATÓRIO DE DESENVOLVIMENTO DE PRODUTOS E INOVAÇÃO
2921,CCS - ALMOXARIFADO DE CIÊNCIAS FARMACÊUTICAS
2922,CCS - FARMÁCIA ESCOLA
2923,CCS - PROGRAMA DE EDUCAÇÃO TUTORIAL DE FARMÁCIA (PET FARMÁCIA)
2924,CCS - DCF - LABORATÓRIO DE HEMATOLOGIA
2925,CCS - DCF - LABORATÓRIO DE MICROBIOLOGIA
2926,CCS - DCF - LABORATÓRIO DE PARASITOLOGIA
2927,CCS - DCF - LABORATÓRIO DE IMUNOLOGIA
2928,CCS - DCF - LABORATÓRIO DE BIOTECNOLOGIA DAS FERMENTAÇÕES
2929,CCS - DCF - LABORATÓRIO DE FARMACOGNOSIA
2930,CCS - DCF - LABORATÓRIO DE FARMACOTÉCNICA
2931,CCS - DCF - LABORATÓRIO DE MICOLOGIA
2932,CCS - DCF - LABORATÓRIO DE BIOQUÍMICA
2933,CCS - DCF - LABORATÓRIO DE TOXICOLOGIA
2934,CCS - DCF - LABORATÓRIO ANALÍTICO MULTIUSUÁRIO
2935,CCS - DCF - LABORATÓRIO DE FARMÁCIA HOMEOPÁTICA
2936,REITORIA - SECRETARIA DA REITORA
2937,UEAD - LABORATÓRIO DE DESENVOLVIMENTO DE MATERIAL INSTRUCIONAL (LDMI)
2938,ETS - ASSESSORIA ADMINISTRATIVA
2939,ETS - SECRETARIA GERAL
2940,CCA - SETOR DE AUXÍLIO AO DIAGNÓSTICO
2941,CCA - SETOR DE PEQUENOS ANIMAIS
2942,CCA - SETOR DE GRANDES ANIMAIS
2943,CEAR - LABORATÓRIO DE MICROENGENHARIA
2944,CEAR - LABORATÓRIO DE SISTEMAS E ESTRUTURAS ATIVAS
2945,CEAR - LABORATÓRIO DE PESQUISA DE SISTEMAS ELETRÔNICOS (RFWILD)
